Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close,,Name,Date,Close
Bitcoin,5/9/2013 23:59,112.6699982,,Aave,10/15/2020 23:59,44.01918294,,Binance Coin,8/5/2017 23:59,0.128870994,,Cardano,10/12/2017 23:59,0.0262521,,Chainlink,10/1/2017 23:59,0.436646998,,Cosmos,3/25/2019 23:59,3.778340815,,Crypto.com Coin,12/25/2018 23:59,0.024029432,,Dogecoin,12/26/2013 23:59,0.000601964,,EOS,7/12/2017 23:59,2.073280096,,Ethereum,8/18/2015 23:59,1.087049961,,IOTA,6/24/2017 23:59,0.512910008,,Litecoin,5/9/2013 23:59,3.416150093,,Monero,6/1/2014 23:59,1.737450004,,NEM,4/12/2015 23:59,0.000146415,,Polkadot,8/31/2020 23:59,6.300020215,,Solana,4/21/2020 23:59,0.587659156,,Stellar,8/16/2014 23:59,0.00252522,,Tether,3/13/2015 23:59,1,,TRON,9/24/2017 23:59,0.00224603,,Uniswap,9/28/2020 23:59,4.18797912,,USD Coin,10/19/2018 23:59,1.00698,,Wrapped Bitcoin,2/10/2019 23:59,3686.288027,,XRP,8/15/2013 23:59,0.00309197
Bitcoin,5/10/2013 23:59,117.1999969,,Aave,10/16/2020 23:59,39.49584426,,Binance Coin,8/6/2017 23:59,0.130998999,,Cardano,10/13/2017 23:59,0.033640999,,Chainlink,10/2/2017 23:59,0.356766999,,Cosmos,3/26/2019 23:59,3.743902813,,Crypto.com Coin,12/26/2018 23:59,0.023710704,,Dogecoin,12/27/2013 23:59,0.0005219,,EOS,7/13/2017 23:59,1.740769982,,Ethereum,8/19/2015 23:59,1.258859992,,IOTA,6/25/2017 23:59,0.470941007,,Litecoin,5/10/2013 23:59,3.443340063,,Monero,6/2/2014 23:59,1.729290009,,NEM,4/13/2015 23:59,0.000139244,,Polkadot,9/1/2020 23:59,6.288766575,,Solana,4/22/2020 23:59,0.691600916,,Stellar,8/17/2014 23:59,0.00233673,,Tether,3/14/2015 23:59,1,,TRON,9/25/2017 23:59,0.00177675,,Uniswap,9/29/2020 23:59,4.41737989,,USD Coin,10/20/2018 23:59,1.00643,,Wrapped Bitcoin,2/11/2019 23:59,3636.487359,,XRP,8/16/2013 23:59,0.00313352
Bitcoin,5/11/2013 23:59,115.2429962,,Aave,10/17/2020 23:59,41.36699325,,Binance Coin,8/7/2017 23:59,0.148847997,,Cardano,10/14/2017 23:59,0.032464899,,Chainlink,10/3/2017 23:59,0.34553501,,Cosmos,3/27/2019 23:59,3.776921172,,Crypto.com Coin,12/27/2018 23:59,0.020312098,,Dogecoin,12/28/2013 23:59,0.000458533,,EOS,7/14/2017 23:59,1.545529962,,Ethereum,8/20/2015 23:59,1.464920044,,IOTA,6/26/2017 23:59,0.402438015,,Litecoin,5/11/2013 23:59,3.348959923,,Monero,6/3/2014 23:59,1.930799961,,NEM,4/14/2015 23:59,0.000153411,,Polkadot,9/2/2020 23:59,6.139465241,,Solana,4/23/2020 23:59,0.62745718,,Stellar,8/18/2014 23:59,0.00202461,,Tether,3/15/2015 23:59,1,,TRON,9/26/2017 23:59,0.0017378,,Uniswap,9/30/2020 23:59,4.01301477,,USD Coin,10/21/2018 23:59,1.0129,,Wrapped Bitcoin,2/12/2019 23:59,3664.991216,,XRP,8/17/2013 23:59,0.00567101
Bitcoin,5/12/2013 23:59,115,,Aave,10/18/2020 23:59,40.74697166,,Binance Coin,8/8/2017 23:59,0.224420995,,Cardano,10/15/2017 23:59,0.030048599,,Chainlink,10/4/2017 23:59,0.39736101,,Cosmos,3/28/2019 23:59,3.492386035,,Crypto.com Coin,12/28/2018 23:59,0.019455756,,Dogecoin,12/29/2013 23:59,0.00045448,,EOS,7/15/2017 23:59,1.302809954,,Ethereum,8/21/2015 23:59,1.395290017,,IOTA,6/27/2017 23:59,0.392268986,,Litecoin,5/12/2013 23:59,3.269449949,,Monero,6/4/2014 23:59,1.805250049,,NEM,4/15/2015 23:59,0.000154544,,Polkadot,9/3/2020 23:59,5.747867754,,Solana,4/24/2020 23:59,0.634242221,,Stellar,8/19/2014 23:59,0.00222377,,Tether,3/16/2015 23:59,1,,TRON,9/27/2017 23:59,0.002561,,Uniswap,10/1/2020 23:59,4.25986485,,USD Coin,10/22/2018 23:59,1.0093,,Wrapped Bitcoin,2/13/2019 23:59,3641.118563,,XRP,8/18/2013 23:59,0.00561744
Bitcoin,5/13/2013 23:59,117.9800034,,Aave,10/19/2020 23:59,36.01231739,,Binance Coin,8/9/2017 23:59,0.242911994,,Cardano,10/16/2017 23:59,0.028948201,,Chainlink,10/5/2017 23:59,0.40653801,,Cosmos,3/29/2019 23:59,3.539836509,,Crypto.com Coin,12/29/2018 23:59,0.01995613,,Dogecoin,12/30/2013 23:59,0.000415872,,EOS,7/16/2017 23:59,1.254080057,,Ethereum,8/22/2015 23:59,1.379230022,,IOTA,6/28/2017 23:59,0.379135996,,Litecoin,5/13/2013 23:59,3.279839993,,Monero,6/6/2014 23:59,1.240720034,,NEM,4/16/2015 23:59,0.00016348,,Polkadot,9/4/2020 23:59,5.146037892,,Solana,4/25/2020 23:59,0.643329301,,Stellar,8/20/2014 23:59,0.00249559,,Tether,3/17/2015 23:59,1,,TRON,9/28/2017 23:59,0.00290614,,Uniswap,10/2/2020 23:59,3.78589829,,USD Coin,10/23/2018 23:59,1.01059,,Wrapped Bitcoin,2/14/2019 23:59,3611.824466,,XRP,8/19/2013 23:59,0.00526041
Bitcoin,5/14/2013 23:59,111.5,,Aave,10/20/2020 23:59,32.18001748,,Binance Coin,8/10/2017 23:59,0.349079013,,Cardano,10/17/2017 23:59,0.0272175,,Chainlink,10/6/2017 23:59,0.47576499,,Cosmos,3/30/2019 23:59,3.466585463,,Crypto.com Coin,12/30/2018 23:59,0.020632793,,Dogecoin,12/31/2013 23:59,0.000422246,,EOS,7/17/2017 23:59,1.540079951,,Ethereum,8/23/2015 23:59,1.352589965,,IOTA,6/29/2017 23:59,0.417798012,,Litecoin,5/14/2013 23:59,2.824300051,,Monero,6/7/2014 23:59,1.360759974,,NEM,4/17/2015 23:59,0.000167023,,Polkadot,9/5/2020 23:59,4.122312597,,Solana,4/26/2020 23:59,0.635506344,,Stellar,8/21/2014 23:59,0.00239014,,Tether,3/18/2015 23:59,1,,TRON,9/29/2017 23:59,0.00198289,,Uniswap,10/3/2020 23:59,3.79161411,,USD Coin,10/24/2018 23:59,1.01002,,Wrapped Bitcoin,2/15/2019 23:59,3629.195821,,XRP,8/20/2013 23:59,0.00609805
Bitcoin,5/15/2013 23:59,114.2200012,,Aave,10/21/2020 23:59,35.16035652,,Binance Coin,8/11/2017 23:59,0.392571986,,Cardano,10/18/2017 23:59,0.026690699,,Chainlink,10/7/2017 23:59,0.463656992,,Cosmos,3/31/2019 23:59,3.624325914,,Crypto.com Coin,12/31/2018 23:59,0.020378781,,Dogecoin,1/1/2014 23:59,0.000439698,,EOS,7/18/2017 23:59,1.696859956,,Ethereum,8/24/2015 23:59,1.231269956,,IOTA,6/30/2017 23:59,0.401591003,,Litecoin,5/15/2013 23:59,2.935450077,,Monero,6/8/2014 23:59,1.335450053,,NEM,4/18/2015 23:59,0.000140929,,Polkadot,9/6/2020 23:59,4.79946794,,Solana,4/27/2020 23:59,0.572371895,,Stellar,8/22/2014 23:59,0.00235495,,Tether,3/19/2015 23:59,1,,TRON,9/30/2017 23:59,0.0022606,,Uniswap,10/4/2020 23:59,3.6689251,,USD Coin,10/25/2018 23:59,1.00797,,Wrapped Bitcoin,2/16/2019 23:59,3644.544755,,XRP,8/21/2013 23:59,0.00613065
Bitcoin,5/16/2013 23:59,118.7600021,,Aave,10/22/2020 23:59,38.03165056,,Binance Coin,8/12/2017 23:59,0.446364999,,Cardano,10/19/2017 23:59,0.0270319,,Chainlink,10/8/2017 23:59,0.397136986,,Cosmos,4/1/2019 23:59,3.725182923,,Crypto.com Coin,1/1/2019 23:59,0.0214664,,Dogecoin,1/2/2014 23:59,0.000353052,,EOS,7/19/2017 23:59,1.558760047,,Ethereum,8/25/2015 23:59,1.140190005,,IOTA,7/1/2017 23:59,0.38962999,,Litecoin,5/16/2013 23:59,2.919120073,,Monero,6/9/2014 23:59,1.524099946,,NEM,4/19/2015 23:59,0.00014712,,Polkadot,9/7/2020 23:59,4.594668645,,Solana,4/28/2020 23:59,0.661292515,,Stellar,8/23/2014 23:59,0.00223726,,Tether,3/20/2015 23:59,1,,TRON,10/1/2017 23:59,0.0018477,,Uniswap,10/5/2020 23:59,3.41920528,,USD Coin,10/26/2018 23:59,1.01163,,Wrapped Bitcoin,2/17/2019 23:59,3705.29085,,XRP,8/22/2013 23:59,0.00514272
Bitcoin,5/17/2013 23:59,123.0149994,,Aave,10/23/2020 23:59,41.68663736,,Binance Coin,8/13/2017 23:59,0.876828015,,Cardano,10/20/2017 23:59,0.030629801,,Chainlink,10/9/2017 23:59,0.380589008,,Cosmos,4/2/2019 23:59,3.787196624,,Crypto.com Coin,1/2/2019 23:59,0.02144116,,Dogecoin,1/3/2014 23:59,0.000302926,,EOS,7/20/2017 23:59,1.744920015,,Ethereum,8/26/2015 23:59,1.159980059,,IOTA,7/2/2017 23:59,0.382248998,,Litecoin,5/17/2013 23:59,3.186089993,,Monero,6/10/2014 23:59,1.725370049,,NEM,4/20/2015 23:59,0.00013269,,Polkadot,9/8/2020 23:59,4.274324454,,Solana,4/29/2020 23:59,0.74584041,,Stellar,8/24/2014 23:59,0.00223217,,Tether,3/21/2015 23:59,1,,TRON,10/2/2017 23:59,0.00280301,,Uniswap,10/6/2020 23:59,2.83424131,,USD Coin,10/27/2018 23:59,1.00824,,Wrapped Bitcoin,2/18/2019 23:59,3909.032672,,XRP,8/23/2013 23:59,0.00513859
Bitcoin,5/18/2013 23:59,123.4980011,,Aave,10/24/2020 23:59,39.45502214,,Binance Coin,8/14/2017 23:59,1.295570016,,Cardano,10/21/2017 23:59,0.028436201,,Chainlink,10/10/2017 23:59,0.407469004,,Cosmos,4/3/2019 23:59,3.766951885,,Crypto.com Coin,1/3/2019 23:59,0.021424158,,Dogecoin,1/4/2014 23:59,0.000300829,,EOS,7/21/2017 23:59,1.819869995,,Ethereum,8/27/2015 23:59,1.147699952,,IOTA,7/3/2017 23:59,0.376138985,,Litecoin,5/18/2013 23:59,3.294929981,,Monero,6/11/2014 23:59,1.621430039,,NEM,4/21/2015 23:59,0.00013682,,Polkadot,9/9/2020 23:59,4.708938952,,Solana,4/30/2020 23:59,0.691045421,,Stellar,8/25/2014 23:59,0.00222085,,Tether,3/22/2015 23:59,1,,TRON,10/3/2017 23:59,0.00244651,,Uniswap,10/7/2020 23:59,2.80006352,,USD Coin,10/28/2018 23:59,1.01107,,Wrapped Bitcoin,2/19/2019 23:59,3869.743871,,XRP,8/24/2013 23:59,0.00554599
Bitcoin,5/19/2013 23:59,121.9899979,,Aave,10/25/2020 23:59,37.90476078,,Binance Coin,8/15/2017 23:59,1.056550026,,Cardano,10/22/2017 23:59,0.0277288,,Chainlink,10/11/2017 23:59,0.450462997,,Cosmos,4/4/2019 23:59,3.747295395,,Crypto.com Coin,1/4/2019 23:59,0.021559126,,Dogecoin,1/5/2014 23:59,0.000270724,,EOS,7/22/2017 23:59,1.958420038,,Ethereum,8/28/2015 23:59,1.191380024,,IOTA,7/4/2017 23:59,0.396389991,,Litecoin,5/19/2013 23:59,3.303489923,,Monero,6/12/2014 23:59,1.73514998,,NEM,4/22/2015 23:59,0.00013836,,Polkadot,9/10/2020 23:59,4.581584324,,Solana,5/1/2020 23:59,0.728793969,,Stellar,8/26/2014 23:59,0.00231452,,Tether,3/23/2015 23:59,1,,TRON,10/4/2017 23:59,0.00325024,,Uniswap,10/8/2020 23:59,3.27030556,,USD Coin,10/29/2018 23:59,1.00837,,Wrapped Bitcoin,2/20/2019 23:59,4055.464451,,XRP,8/25/2013 23:59,0.00610389
Bitcoin,5/20/2013 23:59,122,,Aave,10/26/2020 23:59,36.03392191,,Binance Coin,8/16/2017 23:59,1.437240005,,Cardano,10/23/2017 23:59,0.025453599,,Chainlink,10/12/2017 23:59,0.444011003,,Cosmos,4/5/2019 23:59,3.808442826,,Crypto.com Coin,1/5/2019 23:59,0.018612707,,Dogecoin,1/6/2014 23:59,0.000254553,,EOS,7/23/2017 23:59,1.865079999,,Ethereum,8/29/2015 23:59,1.182549953,,IOTA,7/5/2017 23:59,0.380129993,,Litecoin,5/20/2013 23:59,3.181760073,,Monero,6/13/2014 23:59,1.924499989,,NEM,4/23/2015 23:59,0.000137397,,Polkadot,9/11/2020 23:59,4.645566628,,Solana,5/2/2020 23:59,0.715876412,,Stellar,8/27/2014 23:59,0.00227299,,Tether,3/24/2015 23:59,1,,TRON,10/5/2017 23:59,0.00332022,,Uniswap,10/9/2020 23:59,3.09736689,,USD Coin,10/30/2018 23:59,1.00468,,Wrapped Bitcoin,2/21/2019 23:59,3978.724473,,XRP,8/26/2013 23:59,0.00641692
Bitcoin,5/21/2013 23:59,122.8799973,,Aave,10/27/2020 23:59,34.87153083,,Binance Coin,8/17/2017 23:59,1.967149973,,Cardano,10/24/2017 23:59,0.027192701,,Chainlink,10/13/2017 23:59,0.434603006,,Cosmos,4/6/2019 23:59,4.447355336,,Crypto.com Coin,1/6/2019 23:59,0.017575555,,Dogecoin,1/7/2014 23:59,0.00022456,,EOS,7/24/2017 23:59,1.874250054,,Ethereum,8/30/2015 23:59,1.319270015,,IOTA,7/6/2017 23:59,0.353879988,,Litecoin,5/21/2013 23:59,3.086750031,,Monero,6/14/2014 23:59,2.342089891,,NEM,4/24/2015 23:59,0.000149505,,Polkadot,9/12/2020 23:59,5.137036932,,Solana,5/3/2020 23:59,0.679534571,,Stellar,8/28/2014 23:59,0.00218045,,Tether,3/25/2015 23:59,1,,TRON,10/6/2017 23:59,0.00299554,,Uniswap,10/10/2020 23:59,3.33152713,,USD Coin,10/31/2018 23:59,0.996386,,Wrapped Bitcoin,2/22/2019 23:59,4018.1888,,XRP,8/27/2013 23:59,0.00645204
Bitcoin,5/22/2013 23:59,123.8889999,,Aave,10/28/2020 23:59,32.39408292,,Binance Coin,8/18/2017 23:59,2.384000063,,Cardano,10/25/2017 23:59,0.0275275,,Chainlink,10/14/2017 23:59,0.391860008,,Cosmos,4/7/2019 23:59,4.616360778,,Crypto.com Coin,1/7/2019 23:59,0.022576773,,Dogecoin,1/8/2014 23:59,0.000227534,,EOS,7/25/2017 23:59,1.648069978,,Ethereum,8/31/2015 23:59,1.358240008,,IOTA,7/7/2017 23:59,0.284565002,,Litecoin,5/22/2013 23:59,3.120759964,,Monero,6/15/2014 23:59,2.692039967,,NEM,4/25/2015 23:59,0.000140417,,Polkadot,9/13/2020 23:59,5.297950892,,Solana,5/4/2020 23:59,0.66749077,,Stellar,8/29/2014 23:59,0.00221055,,Tether,3/26/2015 23:59,1,,TRON,10/7/2017 23:59,0.00245922,,Uniswap,10/11/2020 23:59,3.38724035,,USD Coin,11/1/2018 23:59,0.992502,,Wrapped Bitcoin,2/23/2019 23:59,4166.842494,,XRP,8/28/2013 23:59,0.00624597
Bitcoin,5/23/2013 23:59,126.6999969,,Aave,10/29/2020 23:59,29.09833402,,Binance Coin,8/19/2017 23:59,2.093369961,,Cardano,10/26/2017 23:59,0.0271318,,Chainlink,10/15/2017 23:59,0.413516015,,Cosmos,4/8/2019 23:59,5.450051946,,Crypto.com Coin,1/8/2019 23:59,0.019564991,,Dogecoin,1/9/2014 23:59,0.000245589,,EOS,7/26/2017 23:59,1.735810041,,Ethereum,9/1/2015 23:59,1.351609945,,IOTA,7/8/2017 23:59,0.305514991,,Litecoin,5/23/2013 23:59,3.181440115,,Monero,6/16/2014 23:59,3.184870005,,NEM,4/26/2015 23:59,0.000134005,,Polkadot,9/14/2020 23:59,5.348709305,,Solana,5/5/2020 23:59,0.641837363,,Stellar,8/30/2014 23:59,0.00219536,,Tether,3/27/2015 23:59,1,,TRON,10/8/2017 23:59,0.00252998,,Uniswap,10/12/2020 23:59,3.26026136,,USD Coin,11/2/2018 23:59,0.999969,,Wrapped Bitcoin,2/24/2019 23:59,3659.927853,,XRP,8/29/2013 23:59,0.0057626
